PRICE,YEAR_BUILT,SQUARE_FEET,NUM_BEDROOMS,NUM_BATHROOMS,LOT_ACRES,GARAGE_SPACES,FRONT_PORCH,DECK
526333,1995,3380.558060772566,5,2.0,0.95,3,0,1
391285,1982,3178.9006420574665,6,2.0,0.63,0,1,0
448332,2002,2855.216727111522,2,3.0,0.67,2,0,0
371083,1981,3019.557703976054,3,3.0,1.21,1,1,1
352117,2001,2407.782643735034,4,1.5,1.23,0,0,0
417521,1986,3415.474220089171,3,1.0,0.68,1,0,0
368105,1994,2433.7017845985765,4,3.0,0.87,2,0,0
203706,1997,1382.043758381507,2,1.5,1.26,3,0,1
558774,2004,3258.165254327183,6,1.5,1.17,3,1,1
481614,2011,2942.094773834593,2,1.0,1.02,2,1,1
380881,1998,2424.545984234608,4,1.5,0.98,3,0,0
377227,1990,2729.517536556028,6,1.5,2.02,0,0,1
420609,1993,3057.7306692380616,3,1.0,1.13,2,1,0
309014,1985,2502.426984888612,3,2.5,1.41,1,0,0
646974,2003,4166.495002692609,3,2.0,0.8,2,1,1
276833,1989,2127.5555108813705,3,1.5,0.68,3,0,0
247842,2001,1856.9483851378195,2,1.5,1.12,0,0,1
355862,1974,3272.7506044584547,4,2.5,0.83,0,0,1
555421,2004,3580.4798887713287,2,2.0,0.89,2,1,0
274870,1993,1787.1378594410892,6,2.0,1.12,2,0,1
493919,2008,2789.460613968952,3,3.0,0.7,3,1,1
468140,1994,3132.2723626882744,6,1.0,1.22,2,0,0
369429,1990,2906.528913771248,3,1.0,1.23,1,0,1
470373,1979,3679.820252631317,5,2.5,1.06,1,0,1
499726,2004,2958.841727868022,4,2.0,1.06,3,1,0
346648,1982,2769.6538935075782,4,1.0,1.08,3,1,0
366370,1993,2642.80241771646,5,2.5,0.83,0,0,0
648741,1996,4234.2764935139885,2,3.0,1.24,3,1,0
433353,1990,3012.3535084148057,5,3.0,1.1,1,0,0
361204,2008,2020.360654991228,5,3.0,1.21,0,1,1
611479,1981,4342.197662539868,6,2.0,1.01,3,1,0
579228,1994,4111.855123750441,3,2.0,0.83,1,0,1
542220,1994,3864.133539570501,3,1.0,0.84,2,1,0
500734,2000,3245.2271106775343,5,3.0,0.93,0,0,0
388550,1988,2871.667977997345,3,2.5,1.02,2,0,0
382236,1989,2984.241237596652,6,1.0,0.64,0,0,0
566661,2006,3167.740114334628,5,3.0,1.1,3,0,0
396037,1996,2727.582088704247,2,1.5,0.96,3,1,1
447431,2007,2564.209114442604,4,1.5,1.02,3,1,0
437502,2011,2507.685067352574,4,1.0,1.09,2,1,0
260615,1984,2475.768414934216,2,1.0,0.95,1,0,0
479715,1997,3107.76979389737,4,1.5,1.07,3,0,1
555171,1985,4403.144800384899,2,2.0,0.98,0,1,1
353284,1990,2716.8942114113065,3,1.0,1.05,2,1,1
265106,1983,2395.0461275709786,5,1.5,0.89,0,0,1
506857,2008,3209.7138751642715,3,2.5,0.86,0,0,1
386256,1990,3060.043918241493,4,1.5,0.65,0,1,1
342934,1979,2777.893366297378,4,2.0,0.75,3,0,0
424976,1985,3482.17655943619,2,2.5,1.01,0,1,1
589657,1998,3769.71338011163,5,1.5,0.78,3,0,0
525022,1999,3324.4804913581465,5,3.0,1.09,1,1,0
636997,2004,3992.648629137658,6,2.5,1.04,0,1,1
378572,1990,2834.4844526478164,6,1.5,1.06,0,1,0
617731,1994,4258.212365579109,5,2.5,1.1,0,1,0
684119,2007,4010.464169359673,5,3.0,1.17,2,0,1
427138,1999,2670.2583344330906,3,3.0,1.44,2,1,0
625872,1996,4044.8186548337935,5,1.5,1.11,3,0,0
340124,1989,2712.4973702673774,3,1.5,1.05,1,1,0
503818,1996,3004.459563215349,6,3.0,1.21,3,0,1
546069,1992,3929.131560135748,5,1.0,0.78,1,0,0
384331,1994,2687.544859812986,3,1.0,1.08,3,1,1
239558,1994,1497.7245624007546,4,2.5,1.16,3,0,0
422321,1983,3072.477094975545,6,2.0,1.43,2,0,0
705346,2009,4422.64485978919,6,1.5,0.63,0,0,1
217457,2000,1495.0473075292175,3,2.0,0.88,1,0,0
313985,1982,2863.2383786023147,2,1.5,0.8,1,1,1
586431,2003,3644.543747756735,5,2.5,1.15,1,0,1
318620,1998,2264.1370463423928,3,1.5,1.1,1,1,0
208799,1979,2321.999857690689,2,2.0,0.7,0,1,0
619177,1997,4113.185240642928,3,3.0,1.48,1,0,0
354883,1999,2116.890603334118,4,3.0,0.49,3,1,1
748863,2011,4314.092487319401,6,1.5,0.95,3,0,0
447682,2001,2876.886287081582,4,1.5,0.91,2,1,1
332122,1997,2402.4809527595053,3,2.5,0.95,0,0,1
569154,1997,4011.365291062433,5,1.5,0.33,0,1,1
483488,2006,2770.5928246359667,3,2.5,1.36,3,1,1
602272,1986,4186.483304756347,4,2.5,1.12,3,1,0
532145,1987,3850.3060094795424,6,2.5,1.14,0,1,1
311817,1979,2576.449017865246,4,2.0,0.69,3,1,0
504636,2006,2963.2465548351734,5,3.0,1.01,1,1,1
409150,1997,3070.6700959189234,2,1.0,0.57,1,0,1
422312,1995,3068.0813872135145,2,2.0,1.14,1,1,1
656120,2015,3750.1377352817335,2,3.0,1.24,2,1,1
575377,1982,4326.183768922343,3,1.5,0.93,3,0,1
423155,1993,3229.703130324814,3,2.0,0.58,0,1,1
470022,1984,3296.8184370575173,5,3.0,0.7,3,1,1
690016,1991,4570.773359585058,4,3.0,0.96,3,0,1
224662,1984,1837.4162640202285,6,2.0,1.27,1,0,1
462104,1999,3314.0285182655784,2,1.0,1.0,1,1,1
541139,1996,3603.2613877311096,3,2.0,0.71,3,0,0
286360,1993,2438.405163250822,2,1.0,1.04,0,0,0
615833,1993,4081.89265907151,5,1.5,1.07,3,1,1
368524,1992,2782.4962467507157,5,2.0,0.41,0,0,0
479816,1998,2980.778363928221,6,1.0,1.18,3,1,0
427908,1984,3356.3893735177085,3,1.5,1.13,2,0,0
451175,1989,3313.505356531964,2,3.0,0.61,2,0,1
550901,2002,3387.67707762839,4,1.5,1.35,3,1,1
474750,1998,3174.0060200576045,6,1.5,1.41,0,1,1
464478,1998,3148.189879496633,2,1.0,1.15,3,1,0
474010,1996,3301.400590063664,5,1.0,0.92,1,1,1
474003,1996,3264.354703846589,5,2.0,1.29,0,1,1
457391,1999,2675.6082263810417,5,3.0,1.07,3,1,1
159809,1997,980.3958453067968,5,3.0,0.85,1,1,1
517897,2005,3195.98089503587,5,3.0,0.9,0,1,1
541612,1980,4012.752546994488,6,1.0,0.98,3,0,0
397179,1999,2551.194935538724,5,1.5,0.8,2,1,1
669167,1999,4189.118163233236,4,2.5,1.22,3,1,1
558178,1991,3709.520243805148,6,2.5,0.95,2,0,1
566815,2003,3559.4343526848184,4,1.0,0.86,3,1,1
528333,1979,3893.225855904729,5,2.5,0.79,3,0,0
374261,1995,2740.741006555784,5,1.0,1.21,0,1,0
335021,1987,2649.474204965626,4,3.0,0.84,0,1,0
330393,1986,2457.2898061553947,5,2.0,1.12,2,0,1
423212,1994,2838.746861052414,6,1.5,0.66,2,0,1
368417,1985,2804.451416316805,6,2.0,0.85,1,1,0
239130,2002,1572.8670492764195,3,2.0,0.88,1,0,0
465539,2008,3057.260451803787,3,1.0,1.13,0,0,1
697755,2001,4517.373187716606,5,1.0,1.01,2,0,1
508342,2002,3115.2845092920443,5,2.0,1.07,2,1,1
431150,1998,2885.3382825406134,3,2.0,0.89,2,1,1
624284,2002,4110.230264112726,5,2.0,0.85,0,1,0
492705,2007,2871.373167249058,5,3.0,0.8,1,0,1
473486,1995,3145.240917613864,2,2.5,1.28,3,0,1
355215,1994,2589.770727047164,4,2.0,1.45,0,1,0
699902,2006,4179.016419274205,5,1.5,1.37,3,1,1
641461,1998,4257.411049945553,6,1.0,1.19,1,0,0
494489,1994,3426.262215561151,4,2.5,0.87,1,0,1
379631,1987,3164.207807310557,2,2.0,1.0,0,0,1
256483,1988,1973.225127760743,3,2.5,1.2,2,0,0
355756,1980,2906.706828716972,3,1.5,1.15,3,0,1
339760,1989,2672.405002205608,4,2.5,0.76,0,0,1
240417,1996,1663.784888010193,4,2.0,1.39,1,1,1
501635,1997,3295.5711851325577,3,3.0,0.82,2,0,0
174083,1978,1909.2256654182013,3,2.0,1.18,1,1,1
303875,1985,2356.501273855213,4,2.5,0.86,2,0,0
491844,1999,3282.964716807412,4,2.5,1.46,0,1,0
519063,1992,3401.092991202933,5,2.0,1.26,3,1,0
293532,1991,2112.214678897454,3,1.5,1.28,3,1,1
613032,2004,4064.2196177476326,4,2.0,0.56,0,0,1
304117,1995,1901.45059851536,6,1.5,0.76,3,1,0
455250,1993,3032.001358201652,4,2.5,1.53,2,1,0
541622,2013,3071.81430701446,3,1.5,0.89,3,1,1
341470,2003,2062.806437937901,3,1.5,0.97,3,0,1
596078,2001,3971.5236422994594,5,1.5,1.19,0,1,0
526296,2003,3275.9777956465205,6,2.5,1.16,0,0,0
225827,1989,1995.1863248252157,2,2.0,0.77,1,0,0
69505,1977,1318.0366105575229,2,2.0,1.12,1,0,0
224140,1994,1506.602025508344,3,2.5,0.71,3,1,1
405195,1997,2421.633870554922,6,2.5,0.63,3,1,1
410176,1998,2729.841943943103,4,2.5,0.88,1,1,1
362292,1991,2519.2854926081263,5,1.0,0.96,3,0,0
324489,2000,2255.261548054346,2,1.0,1.08,2,0,1
602155,1996,4021.702858284266,5,2.0,1.26,1,0,0
378062,1975,3387.418765849848,4,2.0,1.33,0,1,0
462897,1975,3755.314690002179,5,2.5,1.14,1,0,0
485013,1998,3154.0916177106487,5,1.5,0.96,2,0,0
622789,2002,3857.595336893429,6,1.5,1.11,2,0,1
568873,2001,3401.4888371454117,6,3.0,0.91,2,1,0
488213,1980,3829.0876780867848,4,2.5,1.09,1,0,1
480402,1995,3422.3499120925508,2,3.0,1.47,0,1,0
301204,1986,2380.6993071748457,2,2.0,0.94,3,0,0
403500,1980,3494.669327107386,2,1.5,1.12,1,0,0
364160,1988,3033.738036576611,2,2.0,0.94,0,1,0
487011,2001,2921.4083572325544,5,1.5,1.42,3,1,1
404943,1999,2455.291420214873,3,3.0,1.11,3,1,0
459578,1994,3128.5228174586605,4,3.0,1.02,1,1,1
589365,1995,4176.438298493614,4,2.0,0.86,0,1,1
534351,2013,3159.3455337102623,3,3.0,1.03,0,1,0
559087,2012,3240.9149309423447,4,3.0,1.53,0,1,0
601741,2006,3652.607131009911,2,2.5,1.09,3,0,0
273825,1989,2147.505198315742,3,1.5,1.28,2,0,1
388757,1986,2990.0483760289308,4,1.5,0.85,2,0,0
560580,2000,3770.870064733097,4,1.0,1.33,1,1,0
193326,1975,1810.5119632282035,6,1.5,0.95,3,0,1
509526,1997,3230.1783228010427,6,1.5,0.5,3,0,0
167086,1977,1824.9073917653927,3,2.0,0.89,2,0,1
340692,1996,2224.947336609466,6,3.0,1.13,0,0,1
372070,1989,2814.1354946153183,5,1.5,0.83,1,0,1
561648,2019,2855.6564200191297,4,2.5,0.72,3,1,1
503609,1989,3661.065557028757,5,2.5,1.13,0,1,0
426304,1996,3230.6974662303933,3,1.0,0.78,0,0,0
432515,1992,2913.4397235391675,6,1.5,1.2,2,0,1
228153,1982,2289.3543417586384,3,2.0,0.65,0,0,1
309073,1994,2189.4928705352995,5,3.0,0.71,0,0,0
391342,2000,2809.6188948103977,4,1.0,0.66,0,1,1
288206,1973,2562.709963498012,3,3.0,0.92,3,0,0
663605,1990,4673.034901063062,4,2.5,1.01,1,1,1
381699,1971,3186.663473604565,6,1.5,1.08,3,1,0
646975,2002,4243.168225401016,4,1.0,0.7,2,1,0
600307,2015,3381.713968775165,4,1.0,0.87,3,1,0
400597,1999,2866.980088399935,2,1.5,0.87,1,0,1
498041,1987,3522.273926745388,4,3.0,0.98,2,0,0
390008,2005,2557.3884439654603,5,1.0,0.76,0,1,0
621694,2016,3390.296331735224,2,3.0,1.21,3,0,0
710427,2009,4367.181303368834,5,2.5,1.19,0,0,0
402535,1991,2879.238114494291,4,2.0,0.71,2,0,1
280231,1990,2203.877379600439,6,1.0,1.31,0,1,0
526631,1991,3801.878197654513,2,1.5,0.59,3,0,1
616519,2004,3560.7961339997028,5,3.0,1.16,3,0,1
395170,2000,2363.8051503535107,6,2.0,1.04,2,0,1
432765,1991,3015.104213831756,5,2.5,1.2,1,0,1
478930,1982,3886.866999945726,2,3.0,1.06,0,0,1
644465,1996,4329.435201908797,4,1.0,0.67,3,0,1
321515,1999,2187.436675949796,4,2.5,1.06,0,1,0
498053,1981,3672.357497339293,4,2.5,0.98,3,0,1
374503,1977,3458.689986504992,3,1.5,0.88,0,0,1
439292,1983,3282.6197398535755,6,2.5,0.96,1,1,1
312841,1995,2174.609357546045,3,1.0,1.11,3,1,0
356923,1989,2704.1596730552865,2,1.5,0.92,3,1,0
603024,1995,3984.831415532023,5,3.0,1.02,1,1,1
511832,2002,2992.8841634336004,6,2.0,0.86,3,0,0
531131,1993,3969.207262798372,2,1.0,1.05,1,1,1
398430,1980,3131.535917733336,4,2.5,1.08,2,0,1
351916,1993,2450.7795446321,6,1.5,1.12,1,0,0
314644,2001,1997.9601350566809,4,2.0,1.33,1,0,0
769933,2013,4764.220568793573,4,2.0,1.02,0,1,0
298300,1989,2167.0041695691384,4,1.5,1.05,3,0,1
169834,1976,1617.2271517445315,5,2.0,1.15,3,1,1
365316,1980,2769.778131759528,4,3.0,0.99,3,1,1
442759,1996,2916.0626803916653,2,3.0,0.69,3,1,1
380461,1995,2589.076603498098,2,2.5,0.64,3,1,1
490713,1981,4091.755825093609,2,2.5,0.63,0,0,0
323301,1995,2377.34666454914,3,2.0,0.78,1,1,0
414533,1998,2919.221362907726,5,1.0,1.11,0,1,0
438980,2004,2569.202878329211,2,3.0,1.24,3,1,0
507196,1997,3755.3095801244094,2,1.0,1.26,0,0,0
733503,2009,4474.353709350223,3,2.0,0.49,3,0,1
342112,1988,2611.7519291398744,2,3.0,0.69,2,1,0
533725,2017,2652.838267361558,6,2.5,1.22,2,0,0
369189,1990,2561.929062112948,6,1.0,0.66,3,1,0
258421,2014,1418.4756352026543,3,1.0,0.71,1,0,0
328511,1995,2174.0739748802107,6,1.0,1.16,2,0,0
788743,1995,5119.292945200043,6,2.5,0.89,2,1,0
492604,1984,4055.360500591742,2,1.5,1.12,0,0,0
203025,1984,1835.5000124467635,4,2.0,1.18,1,0,0
685640,2010,3865.6049014058544,5,3.0,0.72,3,0,0
440520,2005,2616.4719788928105,6,3.0,0.87,0,0,0
648318,2006,4099.121809676322,2,1.5,0.73,3,1,1
525346,1994,3700.6422497332624,6,1.5,0.85,0,0,0
717678,2009,4295.521677801333,2,3.0,0.89,3,0,1
214007,1985,1774.7198687883758,5,1.5,1.02,2,1,1
525435,2001,3132.9056839171494,6,2.5,1.2,2,0,1
589700,2000,3858.339824774195,5,3.0,0.73,0,1,0
728905,2006,4705.3732844785445,2,3.0,0.54,1,1,1
464185,1990,3220.2368956435625,3,2.5,0.91,3,0,0
524519,1971,4097.795722293246,6,2.0,0.99,3,0,0
549095,1995,3936.3065724751327,2,1.0,0.91,2,1,1
346657,1992,2696.0476178369204,3,2.5,0.65,0,0,0
269515,1991,2170.101588781266,3,2.0,0.6,1,0,1
525551,1982,3997.343675075653,4,2.5,1.23,1,1,0
592334,2004,3485.8964461686305,6,3.0,0.63,2,0,1
297897,1980,2531.983333717324,3,1.5,1.04,3,1,0
444173,2008,2770.49183287584,5,1.0,1.24,0,0,1
549431,2005,3387.875049068616,4,2.0,0.75,2,1,1
375531,2003,2478.546166674916,2,2.0,1.25,1,1,0
456389,2000,3178.5959934472908,5,1.0,0.64,0,1,0
354611,1999,2494.410652270201,2,3.0,1.03,0,1,0
380327,1984,3268.180934880731,3,1.0,1.34,0,1,1
679947,2001,4488.64719475622,2,3.0,1.11,1,0,0
346173,1983,2769.155952573004,4,2.5,1.22,1,1,1
468292,2010,2852.6148979791897,2,2.0,1.36,1,0,1
419933,2000,2772.891502487342,6,1.5,1.1,0,1,1
394821,1997,2511.144925881424,5,1.0,1.21,3,1,0
185524,1978,1976.4966520578632,3,1.0,1.27,2,0,1
186868,1971,1940.4537178122016,5,2.5,1.22,2,0,0
379068,1993,2788.7920885453923,3,2.0,1.05,1,0,0
353644,1985,2853.629666860309,2,1.0,1.04,3,1,0
338635,2001,2213.2393568805064,2,3.0,1.11,1,1,1
568388,1991,3991.256712080337,5,3.0,0.98,0,0,1
425479,1999,2830.864487380734,5,2.5,0.89,0,0,1
344730,1990,2439.5396335231817,5,2.0,0.92,2,1,1
541424,1984,4178.828655512941,2,1.5,1.14,2,1,0
752912,2014,4369.752775037317,5,2.0,0.83,2,1,1
424712,2008,2686.0853108433457,3,1.0,1.12,1,1,1
552950,2006,3299.3334790982963,5,2.0,0.87,2,0,0
540789,1993,3668.932441824527,3,2.0,1.03,3,0,1
511248,1994,3450.654702749312,6,2.5,0.41,1,1,1
418452,1982,3056.6807235903907,5,2.5,1.83,2,1,0
194462,1979,1810.747617359047,6,2.0,1.19,1,0,0
642273,2011,3827.154307052351,5,2.5,1.38,0,1,1
325451,1981,2634.344685805851,6,2.5,0.52,1,0,1
321577,1980,2815.182513579943,4,1.5,1.12,1,0,1
551170,1995,3724.136923385156,5,3.0,1.17,0,0,1
472405,2005,2575.701680376309,5,3.0,1.07,3,0,0
515509,1988,3636.0638984436177,3,3.0,0.34,3,0,1
620200,2003,3894.668227570509,5,1.0,1.4,2,0,1
596376,2006,3512.178033508813,6,3.0,0.97,1,0,0
470030,1988,3348.539068130454,2,3.0,0.85,3,0,1
596510,1993,4316.0680358262925,2,3.0,0.94,0,0,0
259070,1986,2434.8000293426185,2,1.5,1.09,0,1,0
504070,1990,3683.80498341526,5,2.0,1.1,0,0,0
552691,1998,3510.2768991944527,5,2.5,0.91,2,1,0
580277,2007,3541.516645631849,3,2.5,0.77,2,0,1
467839,1998,3062.260972811421,4,1.5,1.4,2,0,1
304724,1981,2777.826878564397,5,1.0,0.87,0,0,0
602702,1989,3989.0157091589103,6,2.0,1.29,3,0,1
356040,1987,2807.2731361862625,3,3.0,1.33,0,0,1
437291,2005,2634.6091258637825,2,2.0,1.14,3,1,1
526717,1999,3428.452307555408,4,1.0,0.83,3,0,1
396490,1974,3576.9368718200662,2,1.5,0.83,2,1,0
419474,1985,3349.4995311541666,2,2.5,0.97,1,1,0
314797,1989,2356.652221023692,3,2.5,0.92,2,1,0
629888,2007,3829.592929016519,4,1.0,1.03,3,1,1
505434,1998,3450.231570918816,2,1.0,0.86,3,0,0
635469,2014,3749.464930776058,4,3.0,0.87,0,0,1
421959,1995,3150.3957450337903,4,1.0,0.96,0,1,1
396684,1994,2766.896853787903,6,1.0,1.11,1,0,0
465162,1994,3082.7513428552074,4,3.0,0.85,2,0,1
486423,1994,3000.1559696165223,6,2.5,1.26,3,0,1
605164,1993,4380.09959710208,3,1.5,0.71,1,1,0
111829,1979,1679.8657288829968,3,1.0,0.99,0,0,1
557576,2012,3464.5101603346493,3,2.0,0.86,0,1,0
443644,1971,4102.295288786386,2,1.0,1.22,1,0,1
343965,1986,2444.7682299751914,5,3.0,1.15,2,1,1
572466,2000,3933.443580037737,2,2.0,0.83,1,1,0
323484,1995,2322.232828167997,5,1.0,1.01,1,1,0
506829,1987,3463.194522061217,5,2.5,0.99,3,0,1
541648,1998,3290.9927809135315,6,3.0,1.2,2,0,1
389643,1991,2729.959743279419,6,1.0,1.01,2,1,1
366079,2007,2080.532071879448,3,2.0,0.6,3,0,0
394887,2005,2627.919369599013,2,2.5,0.88,0,1,0
416828,2001,2772.855608999638,3,3.0,1.06,0,0,0
553774,1997,3329.164089435721,6,3.0,0.96,3,1,0
481231,1988,3640.2118367184,5,2.0,0.68,0,0,1
505365,1989,3340.1035852350583,6,2.0,1.29,3,1,0
634803,1996,4245.022909617223,4,3.0,0.87,1,1,0
225513,1983,1893.4240506026645,3,3.0,1.1,2,0,0
234571,1980,1995.8082757703428,6,2.0,0.68,2,0,1
481210,1990,3290.7393769401,6,1.0,0.84,3,0,1
444249,2002,2824.3282190113814,6,2.0,1.04,0,0,0
376481,2004,2174.8749045658565,6,1.0,1.35,2,0,1
562706,1995,3787.379954905923,6,2.0,1.64,0,1,0
470345,1992,3241.967354510632,4,2.0,1.27,2,1,1
378228,1992,2522.854817219955,4,2.5,0.82,3,0,1
572930,2000,3642.86907121912,3,2.0,1.1,3,1,1
546330,1981,3767.8714824729177,6,3.0,1.41,3,1,0
571932,2006,3325.2144151173925,6,2.0,1.21,2,0,1
368424,1984,2960.826919315564,6,1.5,1.12,0,0,1
368406,2001,2205.0435994239115,6,1.0,0.51,3,0,1
281544,2005,1650.9648940751758,4,1.5,0.76,2,0,1
430679,2016,2155.193889108049,6,3.0,1.16,0,1,1
395296,1984,3164.645023387773,5,2.0,1.04,0,1,0
567622,1991,4040.480177952877,3,1.0,0.77,3,1,0
445789,1986,3310.932278126113,3,2.0,0.61,3,0,0
527760,1992,3848.070795839185,2,3.0,1.37,0,0,1
323326,2006,1688.8433309610275,3,2.5,1.5,3,0,0
312079,1991,2410.864322455584,3,1.0,1.03,2,1,0
320016,1990,2553.1106537461656,3,1.0,1.47,1,0,0
567164,1986,4588.763056908814,2,1.0,0.59,0,0,0
418229,2005,2314.865157104793,6,2.5,0.9,2,0,1
272634,1989,2215.8950943152263,4,1.0,1.35,1,0,1
234046,1992,1722.9780503347429,5,1.0,1.04,2,1,1
190758,1999,1377.3932546878684,3,2.5,1.11,0,0,0
573400,1995,4011.339061513476,5,1.5,1.28,0,0,0
204765,1974,2107.7706190984454,5,1.0,1.24,2,0,0
509311,1997,3633.0768530160394,4,1.0,1.29,0,1,1
506938,1999,3551.5872314711683,4,1.5,0.78,0,1,1
441210,2010,2200.400491435519,6,2.5,0.91,3,0,0
524699,1988,3714.330028023088,3,2.0,1.17,3,0,1
357169,1998,2336.795724027662,5,1.5,0.61,2,1,0
499008,1996,3421.722859301885,4,3.0,1.05,0,1,1
439787,1999,2900.253108411805,2,3.0,0.65,2,1,1
194779,1994,1308.5307128854936,2,3.0,0.9,3,1,0
306707,1987,2237.050685956371,5,1.5,0.91,3,0,1
497101,2000,3120.009900105944,5,1.0,0.94,3,0,1
317864,1991,2496.0969174957345,2,2.0,1.23,1,1,1
308670,1990,2555.470829888749,3,2.0,0.69,0,1,1
458867,1995,3077.7852144649837,2,3.0,1.48,2,0,1
228164,1985,1976.0944554728444,2,1.0,1.45,3,0,0
201911,1989,1687.740243213564,2,1.0,1.25,3,0,1
383012,2003,2460.41420232114,5,2.0,0.93,0,1,0
443593,2002,2701.620642205554,5,3.0,0.89,1,0,1
323871,1976,2886.1453897638,2,2.5,1.23,2,0,0
216868,1990,2104.122030939772,2,1.0,0.75,0,0,1
360196,1985,2881.646208838708,6,1.5,1.03,0,0,0
182092,1978,2066.6196354679696,3,1.0,1.14,1,1,0
387411,2003,2671.745367160921,2,1.0,1.11,1,1,0
453780,2010,2467.2031300376134,6,1.5,1.08,2,0,0
292299,1984,2553.9980291614465,2,2.5,0.78,1,1,1
406267,1994,2975.114452269618,4,1.0,1.0,1,0,1
340475,1975,2920.8345891192457,4,3.0,0.49,2,1,0
408231,1997,2756.874282989792,3,2.0,0.98,2,0,1
185287,1985,1830.252269549002,5,1.0,1.05,0,0,0
286554,1994,2070.3662215496342,5,1.5,0.9,1,1,0
519892,2006,3247.617677352981,4,2.0,0.85,1,0,1
369267,1991,2577.1173706013824,6,1.0,1.18,2,1,0
310639,1984,2541.595489110917,3,1.0,0.96,3,0,0
279750,1995,1968.0015232130231,3,1.0,0.97,3,1,0
443421,1996,2708.810037793807,6,3.0,1.14,2,0,0
403604,1987,3189.3657839315774,3,1.5,1.18,1,1,0
554779,1984,4322.860868283768,2,3.0,1.09,0,1,1
542645,1998,3661.637518215377,6,1.0,1.56,0,1,0
464345,1998,3035.967890000075,4,3.0,0.93,1,1,0
286669,1996,2156.460103954661,2,2.5,1.38,0,1,0
412585,1993,2739.23365700879,6,2.0,0.78,2,1,1
281885,1987,2120.9033305215485,6,3.0,1.25,0,1,0
439564,1997,2923.7609906180587,6,3.0,0.4,0,0,1
669528,2007,4059.522516709396,6,1.0,1.04,2,1,1
684579,2004,4206.860813386522,6,1.0,0.57,3,1,0
251437,1981,2030.5851161029796,5,3.0,0.79,2,0,1
478787,1991,3442.913572684525,2,2.5,0.99,2,1,0
475606,2003,3052.043563373521,3,2.5,1.02,1,1,0
390397,1989,3159.316689247773,2,1.0,1.1,1,1,0
485496,1994,3282.9737792882734,6,3.0,0.87,0,1,1
325135,1997,2301.570525166668,5,2.0,0.66,0,0,1
255126,2004,1219.5075357917556,5,2.5,0.98,3,1,0
637750,2000,4228.672984537123,5,2.0,1.23,0,0,0
361378,1993,2552.192876063239,4,2.0,0.57,2,1,0
423521,1997,2852.810697375339,6,2.0,1.04,0,1,0
527608,2004,3173.0534668906203,5,1.0,1.11,3,0,1
227874,1991,2068.1604596851425,2,1.5,1.01,0,1,1
320807,1989,2311.7162528586405,6,1.0,1.27,2,1,0
322446,1991,2583.6460285725125,2,1.5,1.16,1,0,1
430132,2008,2688.881264265818,5,1.0,1.12,0,1,0
297007,1979,2730.3836288531324,3,2.0,0.83,1,0,0
548787,2010,3502.2475656242686,2,2.0,1.23,0,0,1
411399,1987,3236.997043358603,2,2.5,0.89,1,1,1
266908,1992,2037.391406410915,3,1.5,0.92,2,1,1
461319,1980,3889.132358360309,2,1.5,1.03,1,0,0
399114,2011,2124.0943781890865,5,2.5,1.2,1,1,0
643865,2003,3839.770960402024,6,2.0,0.86,3,0,0
406051,1992,2745.0068797858703,6,2.5,1.12,1,1,1
462878,1983,3733.8548195273647,3,1.5,1.02,1,1,1
488084,2015,2859.894804268456,5,1.0,0.94,0,0,1
307918,1991,2469.7932803271488,2,2.0,0.83,1,0,1
678244,1991,4789.630089553448,5,2.5,0.82,0,1,0
521322,2005,3422.8164801198272,2,2.5,1.36,0,0,1
425157,1993,2981.714825742677,5,1.5,0.36,2,1,1
508953,1993,3243.35677044782,5,3.0,0.83,3,0,1
295689,1988,2687.2622691632896,2,1.0,0.84,0,1,0
457909,1994,3260.729873523639,2,3.0,0.92,1,1,1
106361,1990,934.0748992284148,4,1.5,1.25,2,1,1
294709,1987,2276.395099468033,3,2.5,1.05,2,0,1
351783,1991,2490.891306285684,4,1.0,1.21,3,1,0
526089,1982,3850.598132698713,6,1.5,1.4,2,0,0
430132,1993,3112.8813671977573,2,3.0,0.88,1,1,0
513336,1993,3773.576107144679,2,2.5,1.32,0,1,0
332111,2004,2363.743857117247,2,1.5,0.67,0,1,0
503408,2002,3116.724861239225,3,2.0,1.06,3,1,0
365173,2002,2392.8212011602027,2,2.0,0.75,2,1,1
202390,1983,1949.6011355764776,4,1.0,1.33,1,1,1
492761,2005,3115.075979655788,4,1.5,1.2,1,1,1
465512,1996,3195.75127436108,5,2.5,0.91,0,1,1
407508,2000,2728.387190016632,4,2.0,1.55,0,1,1
469382,1995,3324.2190926393264,3,2.0,1.05,1,1,0
340560,1984,2722.7370555707566,5,1.5,1.31,1,1,1
396491,2003,2437.27621119208,5,2.0,1.06,1,1,0
549993,2015,2731.954784818586,6,3.0,0.68,3,0,0
545618,2018,2789.7887477707327,3,2.5,1.31,3,0,1
338989,1981,2889.2654837692244,5,1.0,1.04,1,0,1
346069,1994,2356.4614133674067,3,1.5,1.34,3,0,0
380723,2001,2756.1543996353485,3,1.0,0.82,0,1,1
353850,1994,2727.002544769084,2,1.5,0.82,1,1,0
443221,1990,3327.810946543856,4,2.5,0.77,0,1,0
417341,1999,2595.611608428034,5,2.5,0.7,2,1,0
401796,1994,2759.30687832489,4,2.0,0.86,2,0,0
463093,1995,3189.6224560337,4,3.0,1.31,0,1,1
